latitude,longitude,City,State,Postcode
3.114321482,101.6362052,Petaling Jaya,Selangor,46200
3.157269794,101.6377535,Kuala Lumpur,Kuala Lumpur,60000
3.16806338,101.5615536,Shah Alam,Selangor,47810
3.181041009,101.6002515,Petaling Jaya,Selangor,47930
3.074980896,101.6562366,Kuala Lumpur,Kuala Lumpur,58200
3.159938162,101.6520859,Kuala Lumpur,Kuala Lumpur,50490
3.119350507,101.6333424,Petaling Jaya,Selangor,46400
3.118854674,101.611889,Petaling Jaya,Selangor,57300
3.1769133,101.6323758,Kuala Lumpur,Kuala Lumpur,52200
3.125212863,101.5967778,Petaling Jaya,Selangor,47410
3.071130208,101.5682472,Subang Jaya,Selangor,47620
3.089317468,101.627684,Petaling Jaya,Selangor,46100
3.074788796,101.5698675,Subang Jaya,Selangor,47500
3.059496595,101.6434883,Subang Jaya,Selangor,47180
3.081459216,101.5770143,Shah Alam,Selangor,40250
3.101571592,101.6211624,Petaling Jaya,Selangor,47300
3.127830915,101.6514612,Kuala Lumpur,Kuala Lumpur,50603
3.140693077,101.6142086,Petaling Jaya,Selangor,47400
3.144674327,101.6246888,Kuala Lumpur,Kuala Lumpur,60000
3.152183697,101.6152854,Petaling Jaya,Selangor,47800
3.157533836,101.6490304,Kuala Lumpur,Kuala Lumpur,50490
3.142642269,101.5931611,Petaling Jaya,Selangor,47410
3.086671738,101.6219554,Petaling Jaya,Selangor,47300
3.133900934,101.5587901,Shah Alam,Selangor,40150
3.149446449,101.5791797,Petaling Jaya,Selangor,47810
3.056369866,101.5721064,Subang Jaya,Selangor,47610
3.137307791,101.6102003,Petaling Jaya,Selangor,47400
3.162861731,101.567271,Petaling Jaya,Selangor,47810
3.160520622,101.6233698,Kuala Lumpur,Kuala Lumpur,47820
3.077930268,101.6322263,Petaling Jaya,Selangor,46050
3.148670236,101.5674512,Petaling Jaya,Selangor,47820
3.084853338,101.6221284,Petaling Jaya,Selangor,46150
3.100190236,101.6351451,Petaling Jaya,Selangor,46000
3.121082538,101.6445953,Kuala Lumpur,Kuala Lumpur,50603
3.06396735,101.6319009,Subang Jaya,Selangor,47170
3.111487225,101.609823,Petaling Jaya,Selangor,47300
3.08721832,101.58404,Shah Alam,Selangor,40250
3.074553786,101.5947808,Subang Jaya,Selangor,47500
3.081163307,101.5758687,Shah Alam,Selangor,40250
3.178296771,101.6024096,Petaling Jaya,Selangor,46800
3.140175728,101.5948634,Petaling Jaya,Selangor,47410
3.125618155,101.6077436,Petaling Jaya,Selangor,47410
3.131382455,101.6307661,Petaling Jaya,Selangor,47308
3.138265719,101.6348216,Kuala Lumpur,Kuala Lumpur,47308
3.068708184,101.5660123,Subang Jaya,Selangor,47620
3.094589774,101.6059541,Petaling Jaya,Selangor,47300
3.079203289,101.635967,Petaling Jaya,Selangor,46050
3.145743721,101.6504231,Kuala Lumpur,Kuala Lumpur,50490
3.147007497,101.567363,Shah Alam,Selangor,47820
3.138411608,101.5987682,Petaling Jaya,Selangor,47410
3.083935226,101.6183264,Petaling Jaya,Selangor,46000
3.089656655,101.6110039,Petaling Jaya,Selangor,47300
3.126449134,101.6108196,Petaling Jaya,Selangor,47400
3.05048338,101.5922463,Subang Jaya,Selangor,47200
3.155272359,101.5920565,Petaling Jaya,Selangor,47810
3.117499479,101.5920294,Petaling Jaya,Selangor,47301
3.075821572,101.5769013,Subang Jaya,Selangor,47500
3.149681646,101.6210045,Kuala Lumpur,Kuala Lumpur,60000
3.174300358,101.5996895,Petaling Jaya,Selangor,46800
3.134591413,101.6045854,Petaling Jaya,Selangor,47410
3.112736709,101.6442956,Petaling Jaya,Selangor,46200
3.110098072,101.6519256,Petaling Jaya,Selangor,46661
3.132433214,101.5651258,Subang Jaya,Selangor,40150
3.058183069,101.6575026,Subang Jaya,Selangor,47100
3.102714593,101.6168337,Petaling Jaya,Selangor,47300
3.107045327,101.5726932,Shah Alam,Selangor,40250
3.065919363,101.5782344,Subang Jaya,Selangor,47200
3.130394691,101.6126186,Petaling Jaya,Selangor,47400
3.093204146,101.5608772,Shah Alam,Selangor,40250
3.092591306,101.5973513,Petaling Jaya,Selangor,43701
3.15069815,101.6322859,Kuala Lumpur,Kuala Lumpur,60000
3.078800879,101.579777,Subang Jaya,Selangor,47500
3.133424368,101.6234582,Petaling Jaya,Selangor,47400
3.124450233,101.56786,Shah Alam,Selangor,40150
3.087443356,101.5595927,Shah Alam,Selangor,40675
3.151392961,101.6393946,Kuala Lumpur,Kuala Lumpur,60000
3.172744676,101.5653824,Shah Alam,Selangor,47810
3.17082734,101.6509222,Kuala Lumpur,Kuala Lumpur,50480
3.183122493,101.6364474,Kuala Lumpur,Kuala Lumpur,52200
3.084341475,101.5835761,Shah Alam,Selangor,40250
3.141532268,101.6263377,Kuala Lumpur,Kuala Lumpur,60000
3.137784625,101.5926977,Petaling Jaya,Selangor,47410
3.118899456,101.5873806,Petaling Jaya,Selangor,47301
3.129246102,101.6358823,Petaling Jaya,Selangor,46400
3.142940527,101.600874,Petaling Jaya,Selangor,47410
3.119562117,101.635884,Petaling Jaya,Selangor,46400
3.080338873,101.5791204,Subang Jaya,Selangor,47500
3.114221505,101.6072218,Petaling Jaya,Selangor,47301
3.052201638,101.616266,Subang Jaya,Selangor,47170
3.105184836,101.6156926,Petaling Jaya,Selangor,47300
3.171984478,101.5906375,Petaling Jaya,Selangor,46800
3.063538644,101.5775981,Subang Jaya,Selangor,47200
3.090240805,101.645262,Petaling Jaya,Selangor,46990
3.122833803,101.6588176,Kuala Lumpur,Kuala Lumpur,50603
3.087350883,101.563406,Shah Alam,Selangor,40250
3.089521998,101.6585615,Petaling Jaya,Selangor,46000
3.148907541,101.6505758,Kuala Lumpur,Kuala Lumpur,50490
3.128984594,101.5846889,Petaling Jaya,Selangor,47410
3.1773071,101.5799297,Petaling Jaya,Selangor,47930
3.102412855,101.5865454,Shah Alam,Selangor,40250
3.135517555,101.599381,Petaling Jaya,Selangor,47410
3.177666821,101.6559685,Kuala Lumpur,Kuala Lumpur,50480
3.062070931,101.6519427,Kuala Lumpur,Kuala Lumpur,47180
3.156284771,101.6296958,Kuala Lumpur,Kuala Lumpur,60000
3.097799731,101.6263196,Petaling Jaya,Selangor,46100
3.157987466,101.6418585,Kuala Lumpur,Kuala Lumpur,50490
3.157330221,101.5892888,Petaling Jaya,Selangor,47810
3.073909978,101.6123345,Subang Jaya,Selangor,46150
3.083211066,101.6371783,Petaling Jaya,Selangor,46050
3.055050196,101.6001431,Subang Jaya,Selangor,47200
3.153676658,101.5646247,Petaling Jaya,Selangor,47810
3.141365937,101.5801261,Petaling Jaya,Selangor,47810
3.066166923,101.5880387,Subang Jaya,Selangor,47500
3.05164576,101.6212177,Subang Jaya,Selangor,47170
3.093784743,101.6586764,Petaling Jaya,Selangor,46000
3.06219528,101.6484976,Kuala Lumpur,Kuala Lumpur,47180
3.115964584,101.5684501,Petaling Jaya,Selangor,40250
3.164095317,101.5677647,Petaling Jaya,Selangor,47810
3.135840107,101.581584,Petaling Jaya,Selangor,47410
3.109401267,101.6153466,Petaling Jaya,Selangor,47300
3.172636478,101.5856314,Petaling Jaya,Selangor,47810
3.101147071,101.5768851,Shah Alam,Selangor,40250
3.09522436,101.5692856,Shah Alam,Selangor,40250
3.122700643,101.6139264,Petaling Jaya,Selangor,57300
3.13281834,101.5800529,Petaling Jaya,Selangor,47410
3.107148746,101.5605944,Shah Alam,Selangor,40150
3.054457122,101.588201,Subang Jaya,Selangor,47200
3.114780021,101.6277015,Petaling Jaya,Selangor,57300
3.15100047,101.5977095,Petaling Jaya,Selangor,47810
3.15058831,101.6312683,Kuala Lumpur,Kuala Lumpur,60000
3.134041369,101.5709148,Petaling Jaya,Selangor,47410
3.087648135,101.611315,Petaling Jaya,Selangor,46150
3.158426295,101.5978674,Petaling Jaya,Selangor,46800
3.179005017,101.6248615,Kuala Lumpur,Kuala Lumpur,52200
3.091116794,101.6141533,Petaling Jaya,Selangor,47300
3.099450995,101.6502585,Petaling Jaya,Selangor,46000
3.055544352,101.5799049,Subang Jaya,Selangor,47610
3.062024235,101.6393036,Subang Jaya,Selangor,47170
3.074725203,101.6328383,Petaling Jaya,Selangor,46150
3.12451658,101.641837,Petaling Jaya,Selangor,47350
3.182751971,101.5722132,Shah Alam,Selangor,47930
3.069260893,101.6218555,Subang Jaya,Selangor,46150
3.053925996,101.6405188,Subang Jaya,Selangor,47180
3.099661387,101.5974164,Petaling Jaya,Selangor,47302
3.125920796,101.5915621,Petaling Jaya,Selangor,47410
3.089393945,101.5774385,Shah Alam,Selangor,40250
3.14564502,101.635492,Kuala Lumpur,Kuala Lumpur,60000
3.130766241,101.5806381,Petaling Jaya,Selangor,47410
3.142411414,101.5725863,Petaling Jaya,Selangor,47810
3.167073943,101.6022975,Petaling Jaya,Selangor,46800
3.112995183,101.577354,Petaling Jaya,Selangor,47302
3.131761815,101.6577843,Kuala Lumpur,Kuala Lumpur,50603
3.128212662,101.6235168,Petaling Jaya,Selangor,47400
3.087815467,101.589889,Shah Alam,Selangor,43701
3.075434236,101.6093297,Petaling Jaya,Selangor,46150
3.068932627,101.620029,Subang Jaya,Selangor,41100
3.111577296,101.6206295,Petaling Jaya,Selangor,46300
3.058551002,101.6473824,Subang Jaya,Selangor,47180
3.099922372,101.5776406,Shah Alam,Selangor,40250
3.116344347,101.6520959,Kuala Lumpur,Kuala Lumpur,50603
3.142347878,101.5913552,Petaling Jaya,Selangor,47410
3.089878842,101.6244378,Petaling Jaya,Selangor,47300
3.060981167,101.5939634,Subang Jaya,Selangor,47600
3.113373675,101.6346582,Petaling Jaya,Selangor,46200
3.092791438,101.6379165,Petaling Jaya,Selangor,46050
3.154227558,101.558332,Petaling Jaya,Selangor,47820
3.074635667,101.6236249,Petaling Jaya,Selangor,46150
3.115707147,101.5591738,Shah Alam,Selangor,40150
3.097378157,101.62078,Petaling Jaya,Selangor,47300
3.182313551,101.5776348,Shah Alam,Selangor,47930
3.0695702,101.5938561,Subang Jaya,Selangor,47500
3.123080845,101.6247687,Petaling Jaya,Selangor,57300
3.097534831,101.5798561,Shah Alam,Selangor,40250
3.049749365,101.5752218,Subang Jaya,Selangor,47610
3.062494178,101.5812639,Subang Jaya,Selangor,47610
3.092395969,101.5644372,Shah Alam,Selangor,40250
3.103586281,101.5735923,Shah Alam,Selangor,40250
3.127173484,101.5952475,Petaling Jaya,Selangor,47410
3.13500596,101.6362688,Kuala Lumpur,Kuala Lumpur,47308
3.060429971,101.5957214,Subang Jaya,Selangor,47200
3.180444121,101.5565652,Shah Alam,Selangor,40160
3.110717347,101.6046235,Petaling Jaya,Selangor,47301
3.159741859,101.5862198,Petaling Jaya,Selangor,47810
3.153332989,101.556554,Shah Alam,Selangor,47820
3.114995984,101.5892163,Petaling Jaya,Selangor,47301
3.157650042,101.5978296,Shah Alam,Selangor,47820
3.058437793,101.629289,Subang Jaya,Selangor,47170
3.050824239,101.5907712,Subang Jaya,Selangor,47200
3.116014608,101.6327245,Petaling Jaya,Selangor,46400
3.091117907,101.5670491,Shah Alam,Selangor,40250
3.159948135,101.557339,Petaling Jaya,Selangor,47810
3.16638169,101.5672963,Petaling Jaya,Selangor,47810
3.06593942,101.5734484,Subang Jaya,Selangor,47610
3.068982138,101.6381871,Subang Jaya,Selangor,41100
3.158029787,101.573782,Petaling Jaya,Selangor,47810
3.064167798,101.615291,Subang Jaya,Selangor,41100
3.143076345,101.6139067,Petaling Jaya,Selangor,47800
3.052768349,101.635232,Subang Jaya,Selangor,47100
3.145022656,101.6302028,Kuala Lumpur,Kuala Lumpur,60000
3.076893323,101.5635662,Subang Jaya,Selangor,40250
3.183065841,101.6055389,Petaling Jaya,Selangor,52200
3.146642316,101.566258,Shah Alam,Selangor,47820
3.116901844,101.6082477,Petaling Jaya,Selangor,47301
3.065557376,101.5925418,Subang Jaya,Selangor,47500
3.168845235,101.6274173,Kuala Lumpur,Kuala Lumpur,47820
3.147371758,101.6467883,Kuala Lumpur,Kuala Lumpur,50490
3.090744547,101.6376891,Petaling Jaya,Selangor,46050
3.062020498,101.615813,Subang Jaya,Selangor,41100
3.120827966,101.6007388,Petaling Jaya,Selangor,47301
3.077156167,101.6003612,Subang Jaya,Selangor,47500
3.162504996,101.6315875,Kuala Lumpur,Kuala Lumpur,47820
3.108257084,101.6559859,Petaling Jaya,Selangor,46000
3.15457755,101.560886,Petaling Jaya,Selangor,47820
3.149933876,101.6303345,Kuala Lumpur,Kuala Lumpur,60000
3.055661731,101.6517598,Subang Jaya,Selangor,47100
3.111809597,101.5809567,Petaling Jaya,Selangor,47301
3.10928143,101.6422041,Petaling Jaya,Selangor,46200
3.082711132,101.650476,Petaling Jaya,Selangor,46000
3.057747249,101.5655308,Subang Jaya,Selangor,47620
3.129586542,101.6088348,Petaling Jaya,Selangor,47410
3.139286479,101.5608021,Petaling Jaya,Selangor,47302
3.084019564,101.628749,Petaling Jaya,Selangor,46050
3.09532917,101.5877058,Shah Alam,Selangor,40150
3.159211771,101.6383193,Kuala Lumpur,Kuala Lumpur,60000
3.149161764,101.6209708,Kuala Lumpur,Kuala Lumpur,60000
3.177303574,101.5584962,Shah Alam,Selangor,47930
3.069559999,101.6036944,Subang Jaya,Selangor,46150
3.086767366,101.5865424,Shah Alam,Selangor,43701
3.180782913,101.5608819,Shah Alam,Selangor,47930
3.052527534,101.6526443,Subang Jaya,Selangor,47180
3.070560745,101.5607539,Subang Jaya,Selangor,40675
3.110668199,101.6471593,Petaling Jaya,Selangor,46200
3.090177333,101.6523463,Petaling Jaya,Selangor,46990
3.16532611,101.5852095,Petaling Jaya,Selangor,47810
3.107563123,101.6514694,Petaling Jaya,Selangor,46000
3.065614995,101.5627022,Subang Jaya,Selangor,47620
3.074408085,101.5795656,Subang Jaya,Selangor,47500
3.073154208,101.5595936,Subang Jaya,Selangor,47500
3.145488793,101.5730079,Petaling Jaya,Selangor,47810
3.110244042,101.568727,Shah Alam,Selangor,40250
3.098166884,101.5972653,Petaling Jaya,Selangor,47302
3.171737522,101.6289727,Kuala Lumpur,Kuala Lumpur,52200
3.170817828,101.6067027,Petaling Jaya,Selangor,47820
3.071804008,101.5985183,Subang Jaya,Selangor,47500
3.12882787,101.6120739,Petaling Jaya,Selangor,47400
3.169495941,101.6173404,Kuala Lumpur,Kuala Lumpur,47820
3.083534231,101.6544407,Petaling Jaya,Selangor,46000
3.072420092,101.605399,Subang Jaya,Selangor,47500
3.168332854,101.629447,Kuala Lumpur,Kuala Lumpur,47820
3.120993843,101.6271715,Petaling Jaya,Selangor,57300
3.107879503,101.5971971,Petaling Jaya,Selangor,47301
3.13341835,101.6322369,Kuala Lumpur,Kuala Lumpur,60000
3.175026457,101.6424889,Kuala Lumpur,Kuala Lumpur,52200
3.178148492,101.5682632,Shah Alam,Selangor,47930
3.182016177,101.5769578,Shah Alam,Selangor,47930
3.059919439,101.6239767,Subang Jaya,Selangor,47170
3.139552855,101.6566279,Kuala Lumpur,Kuala Lumpur,50490
3.152660135,101.5967699,Petaling Jaya,Selangor,47810
3.129691543,101.6190992,Petaling Jaya,Selangor,47400
3.151906923,101.6161786,Kuala Lumpur,Kuala Lumpur,60000
3.100978532,101.6265154,Petaling Jaya,Selangor,46100
3.081312964,101.59233,Subang Jaya,Selangor,47500
3.058673328,101.6403965,Subang Jaya,Selangor,47180
3.058588393,101.5871025,Subang Jaya,Selangor,47200
3.173437062,101.6139448,Petaling Jaya,Selangor,47820
3.07832675,101.6585916,Kuala Lumpur,Kuala Lumpur,58200
3.167402782,101.5633497,Shah Alam,Selangor,47810
3.079993796,101.6224781,Petaling Jaya,Selangor,46150
3.075763148,101.611655,Petaling Jaya,Selangor,46150
3.071336234,101.6256139,Subang Jaya,Selangor,46150
3.120436647,101.6561758,Kuala Lumpur,Kuala Lumpur,50603
3.067029582,101.61099,Subang Jaya,Selangor,41100
3.09093783,101.6194323,Petaling Jaya,Selangor,47300
3.076361475,101.6516398,Petaling Jaya,Selangor,46990
3.107896747,101.6007984,Petaling Jaya,Selangor,47301
3.154716385,101.6497988,Kuala Lumpur,Kuala Lumpur,50490
3.115429202,101.6357677,Petaling Jaya,Selangor,57300
3.068390576,101.5823247,Subang Jaya,Selangor,47500
3.142173739,101.6517794,Kuala Lumpur,Kuala Lumpur,46350
3.064798207,101.5701688,Subang Jaya,Selangor,47610
3.18010172,101.5657244,Shah Alam,Selangor,47930
3.054811788,101.6110964,Subang Jaya,Selangor,47170
3.079204463,101.5869819,Subang Jaya,Selangor,47500
3.132081994,101.5925046,Petaling Jaya,Selangor,47410
3.182846768,101.5798334,Petaling Jaya,Selangor,47930
3.16532601,101.6464725,Kuala Lumpur,Kuala Lumpur,50490
3.107851672,101.6590498,Petaling Jaya,Selangor,46000
3.087050977,101.5657066,Shah Alam,Selangor,40250
3.125268923,101.5570969,Shah Alam,Selangor,40150
3.112767064,101.6425155,Petaling Jaya,Selangor,46200
3.105448986,101.5773379,Shah Alam,Selangor,40250
3.083403171,101.6504467,Petaling Jaya,Selangor,46000
3.138037737,101.572942,Petaling Jaya,Selangor,47410
3.111292838,101.6196286,Petaling Jaya,Selangor,46300
3.116929815,101.637189,Petaling Jaya,Selangor,46200
3.04989289,101.5852761,Subang Jaya,Selangor,47610
3.126262788,101.6118323,Petaling Jaya,Selangor,47400
3.063033947,101.574374,Subang Jaya,Selangor,47610
3.150232503,101.6114086,Petaling Jaya,Selangor,47800
3.135048332,101.6404502,Kuala Lumpur,Kuala Lumpur,46350
3.12750395,101.5886631,Petaling Jaya,Selangor,47410
3.119363484,101.5697573,Petaling Jaya,Selangor,40250
3.085609974,101.6238037,Petaling Jaya,Selangor,46000
3.054571927,101.556415,Subang Jaya,Selangor,47600
3.168255169,101.6556502,Kuala Lumpur,Kuala Lumpur,50480
3.170746671,101.5785192,Petaling Jaya,Selangor,47930
3.150460831,101.6033421,Petaling Jaya,Selangor,47800
3.058580972,101.6382084,Subang Jaya,Selangor,47170
3.157652626,101.6306887,Kuala Lumpur,Kuala Lumpur,60000
3.182967248,101.6585123,Kuala Lumpur,Kuala Lumpur,50480
3.073158426,101.6382523,Petaling Jaya,Selangor,46050
3.137716748,101.6311512,Kuala Lumpur,Kuala Lumpur,60000
3.182207948,101.6424965,Kuala Lumpur,Kuala Lumpur,52200
3.101660745,101.6528833,Petaling Jaya,Selangor,46000
3.166655072,101.6290672,Kuala Lumpur,Kuala Lumpur,47820
3.174959145,101.6039394,Petaling Jaya,Selangor,46800
3.144897144,101.5567483,Petaling Jaya,Selangor,40150
3.125455193,101.630865,Petaling Jaya,Selangor,46400
3.100517758,101.6457202,Petaling Jaya,Selangor,46200
3.114232389,101.5854292,Petaling Jaya,Selangor,47301
3.122883624,101.6495926,Kuala Lumpur,Kuala Lumpur,46350
3.140757143,101.6541825,Kuala Lumpur,Kuala Lumpur,50490
3.109199925,101.6241486,Petaling Jaya,Selangor,46300
3.133493011,101.5809563,Petaling Jaya,Selangor,47410
3.149105936,101.5633303,Petaling Jaya,Selangor,47820
3.126334478,101.5746623,Petaling Jaya,Selangor,47410
3.074357551,101.6572469,Kuala Lumpur,Kuala Lumpur,58200
3.100720514,101.6098457,Petaling Jaya,Selangor,47300
3.138427594,101.6076497,Petaling Jaya,Selangor,47410
3.146593091,101.5590084,Petaling Jaya,Selangor,47820
3.139984798,101.5897388,Petaling Jaya,Selangor,47410
3.167219297,101.5710979,Petaling Jaya,Selangor,47810
3.053165263,101.5626051,Subang Jaya,Selangor,47600
3.119220348,101.5784973,Petaling Jaya,Selangor,47301
3.150261929,101.5620463,Petaling Jaya,Selangor,47820
3.080604413,101.6418396,Petaling Jaya,Selangor,46050
3.055180706,101.637449,Subang Jaya,Selangor,47170
3.064066666,101.6431288,Subang Jaya,Selangor,47180
3.154409606,101.5788585,Petaling Jaya,Selangor,47820
3.103065746,101.6035004,Petaling Jaya,Selangor,47301
3.101964348,101.5780629,Shah Alam,Selangor,40250
3.07943917,101.6274668,Petaling Jaya,Selangor,46150
3.069414062,101.5853711,Subang Jaya,Selangor,47500
3.057516918,101.5787918,Subang Jaya,Selangor,47610
3.054128133,101.628254,Subang Jaya,Selangor,47170
3.103395877,101.595226,Petaling Jaya,Selangor,47302
3.114309045,101.5832399,Petaling Jaya,Selangor,47301
3.097470171,101.6171949,Petaling Jaya,Selangor,47300
3.079219587,101.6039086,Petaling Jaya,Selangor,46150
3.126307396,101.5705506,Petaling Jaya,Selangor,47410
3.090298977,101.6132035,Petaling Jaya,Selangor,47300
3.102969979,101.6300725,Petaling Jaya,Selangor,46100
3.080133115,101.6048104,Subang Jaya,Selangor,46150
3.159382318,101.5710321,Petaling Jaya,Selangor,47810
3.169310817,101.6023923,Petaling Jaya,Selangor,46800
3.113529897,101.6218239,Petaling Jaya,Selangor,57300
3.12186077,101.6411195,Petaling Jaya,Selangor,47350
3.074128634,101.5697071,Subang Jaya,Selangor,47500
3.084455275,101.659099,Petaling Jaya,Selangor,46000
3.062333032,101.6109622,Subang Jaya,Selangor,41100
3.152976884,101.6420821,Kuala Lumpur,Kuala Lumpur,50490
3.177709352,101.6588264,Kuala Lumpur,Kuala Lumpur,51200
3.123261393,101.5811276,Petaling Jaya,Selangor,47301
3.118912782,101.6321363,Petaling Jaya,Selangor,46400
3.113103553,101.5843744,Petaling Jaya,Selangor,47302
3.159523011,101.6417235,Kuala Lumpur,Kuala Lumpur,50490
3.123045269,101.6182861,Petaling Jaya,Selangor,47400
3.118057797,101.636885,Petaling Jaya,Selangor,46400
3.168255945,101.5565346,Shah Alam,Selangor,47810
3.179886674,101.5917707,Petaling Jaya,Selangor,47930
3.10268341,101.5941975,Petaling Jaya,Selangor,47302
3.162515779,101.6322146,Kuala Lumpur,Kuala Lumpur,47820
3.073089957,101.5983597,Subang Jaya,Selangor,47500
3.049413716,101.6390455,Subang Jaya,Selangor,47170
3.080799481,101.5648778,Shah Alam,Selangor,40250
3.137843723,101.5788935,Petaling Jaya,Selangor,47410
3.122824852,101.5729309,Petaling Jaya,Selangor,47301
3.155224799,101.6574675,Kuala Lumpur,Kuala Lumpur,50490
3.063492445,101.6429902,Subang Jaya,Selangor,47180
3.114866913,101.5616225,Shah Alam,Selangor,40150
3.119102418,101.6059639,Petaling Jaya,Selangor,47301
3.168838471,101.5913866,Petaling Jaya,Selangor,46800
3.150841723,101.5699544,Petaling Jaya,Selangor,47810
3.101255708,101.6118796,Petaling Jaya,Selangor,47300
3.00444324,101.4146161,Majlis Perbandaran Klang,Selangor,42000
3.011663482,101.5122927,Shah Alam,Selangor,40470
3.090650085,101.4019609,Majlis Perbandaran Klang,Selangor,40150
3.045898633,101.4055359,Majlis Perbandaran Klang,Selangor,41250
2.990044693,101.3862441,Majlis Perbandaran Klang,Selangor,42009
3.032431545,101.4553968,Majlis Perbandaran Klang,Selangor,41000
3.059051093,101.4490542,Majlis Perbandaran Klang,Selangor,41400
3.009895778,101.3964318,Majlis Perbandaran Klang,Selangor,42009
3.048525428,101.418123,Majlis Perbandaran Klang,Selangor,41250
3.02657603,101.3823145,Majlis Perbandaran Klang,Selangor,41250
3.012082222,101.4958419,Shah Alam,Selangor,40470
2.997837793,101.4976973,Majlis Perbandaran Klang,Selangor,40470
3.081251786,101.5349763,Shah Alam,Selangor,40100
3.001713645,101.4629256,Majlis Perbandaran Klang,Selangor,41200
3.085114602,101.5099861,Shah Alam,Selangor,40604
3.08192671,101.4485096,Majlis Perbandaran Klang,Selangor,41150
3.040363148,101.5395902,Shah Alam,Selangor,40300
3.032443676,101.4992766,Shah Alam,Selangor,40470
3.031943278,101.5060578,Shah Alam,Selangor,40470
3.053284769,101.4583145,Majlis Perbandaran Klang,Selangor,41000
3.046021054,101.4863697,Shah Alam,Selangor,40200
3.083360362,101.5004779,Shah Alam,Selangor,40450
3.064658393,101.5529977,Shah Alam,Selangor,40300
2.991561398,101.4127959,Majlis Perbandaran Klang,Selangor,42009
3.019897753,101.5487218,Shah Alam,Selangor,40350
3.009764381,101.4804459,Majlis Perbandaran Klang,Selangor,40470
2.997229492,101.4276803,Majlis Perbandaran Klang,Selangor,41200
3.015144576,101.5061402,Shah Alam,Selangor,40470
2.996218946,101.5148354,Shah Alam,Selangor,40460
3.018248656,101.5106213,Shah Alam,Selangor,40470
3.025377977,101.45559,Majlis Perbandaran Klang,Selangor,41000
2.998142465,101.3983204,Majlis Perbandaran Klang,Selangor,42009
3.045208713,101.493345,Shah Alam,Selangor,40200
2.994329738,101.4041611,Majlis Perbandaran Klang,Selangor,42009
2.987576826,101.4082788,Majlis Perbandaran Klang,Selangor,42009
3.009088104,101.5029568,Shah Alam,Selangor,40470
2.99128454,101.502366,Shah Alam,Selangor,40470
3.029775313,101.4047922,Majlis Perbandaran Klang,Selangor,41250
3.09504413,101.4695451,Shah Alam,Selangor,40170
3.017189478,101.3891201,Majlis Perbandaran Klang,Selangor,42009
3.019467759,101.4889338,Shah Alam,Selangor,40470
3.011712361,101.4811891,Majlis Perbandaran Klang,Selangor,40470
3.015389904,101.3871397,Majlis Perbandaran Klang,Selangor,42009
3.030650743,101.4430843,Majlis Perbandaran Klang,Selangor,41200
3.011725626,101.4739722,Majlis Perbandaran Klang,Selangor,41200
3.027987109,101.5494168,Shah Alam,Selangor,40400
3.054190352,101.4433592,Majlis Perbandaran Klang,Selangor,41400
3.008155761,101.4983726,Shah Alam,Selangor,40470
3.088006957,101.4915606,Shah Alam,Selangor,40450
3.077741304,101.5017965,Shah Alam,Selangor,40450
3.091067628,101.4521505,Majlis Perbandaran Klang,Selangor,41050
3.07133017,101.4704263,Majlis Perbandaran Klang,Selangor,41150
2.989505666,101.3815496,Majlis Perbandaran Klang,Selangor,42009
3.032003545,101.4974498,Shah Alam,Selangor,40470
3.081574419,101.3850193,Majlis Perbandaran Klang,Selangor,42200
3.09046377,101.5377347,Shah Alam,Selangor,40100
3.082744784,101.4943485,Shah Alam,Selangor,40450
3.036702645,101.5232602,Shah Alam,Selangor,40300
3.007232281,101.4315557,Majlis Perbandaran Klang,Selangor,41200
3.003444353,101.5580256,Shah Alam,Selangor,47650
3.005649165,101.5047575,Shah Alam,Selangor,40470
3.036183822,101.3851398,Majlis Perbandaran Klang,Selangor,41250
2.993100263,101.5457398,Shah Alam,Selangor,40460
3.068141679,101.4770257,Shah Alam,Selangor,41150
3.00760457,101.3803119,Majlis Perbandaran Klang,Selangor,42009
3.071321647,101.4351412,Majlis Perbandaran Klang,Selangor,41400
3.00812226,101.4100535,Majlis Perbandaran Klang,Selangor,42000
3.07541115,101.4903992,Shah Alam,Selangor,40450
3.056461199,101.5450246,Shah Alam,Selangor,40300
3.084801822,101.5011213,Shah Alam,Selangor,40604
3.092634059,101.4202059,Majlis Perbandaran Klang,Selangor,40150
2.986124088,101.544356,Shah Alam,Selangor,40460
3.013811625,101.5535669,Shah Alam,Selangor,40350
3.009253458,101.4290768,Majlis Perbandaran Klang,Selangor,42000
3.086798779,101.5248124,Shah Alam,Selangor,40100
2.994924902,101.4823056,Majlis Perbandaran Klang,Selangor,40470
3.001753894,101.3920174,Majlis Perbandaran Klang,Selangor,42009
3.053189396,101.3931609,Majlis Perbandaran Klang,Selangor,42100
3.037295135,101.4893024,Shah Alam,Selangor,40470
3.090153613,101.5442781,Shah Alam,Selangor,40100
3.052632267,101.4692662,Majlis Perbandaran Klang,Selangor,41300
3.05748966,101.54494,Shah Alam,Selangor,40300
3.096018381,101.3851031,Majlis Perbandaran Klang,Selangor,42200
3.093598569,101.5231154,Shah Alam,Selangor,40100
2.992392173,101.5225745,Shah Alam,Selangor,40460
3.058874652,101.5414942,Shah Alam,Selangor,40300
3.035700163,101.4693783,Majlis Perbandaran Klang,Selangor,41000
3.07863747,101.4658746,Majlis Perbandaran Klang,Selangor,41150
